Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
TOR,TOR @ SAS,03/02/2005,L,48,86,26,71,36.6,5,12,41.7,29,35,82.9,10,22,32,15,9,12,4,21,-6,
PHI,PHI vs. NJN,03/02/2005,L,48,93,36,84,42.9,7,22,31.8,14,17,82.4,10,32,42,18,18,5,5,26,-6,
ATL,ATL @ UTA,03/02/2005,L,48,74,26,73,35.6,1,5,20.0,21,30,70.0,10,25,35,13,16,10,2,27,-22,
NOH,NOH vs. CHA,03/02/2005,W,48,94,33,83,39.8,6,17,35.3,22,27,81.5,16,35,51,25,17,6,4,20,9,
CHI,CHI vs. HOU,03/01/2005,L,48,89,29,78,37.2,2,16,12.5,29,40,72.5,17,25,42,16,15,6,1,21,-30,
MIL,MIL vs. PHI,03/01/2005,L,48,111,37,73,50.7,5,12,41.7,32,35,91.4,7,26,33,22,17,6,5,22,-7,
HOU,HOU @ CHI,03/01/2005,W,48,119,45,81,55.6,9,14,64.3,20,21,95.2,7,33,40,29,10,8,3,26,30,
MEM,MEM vs. GSW,03/01/2005,W,48,99,36,73,49.3,9,20,45.0,18,24,75.0,9,30,39,14,23,8,1,22,2,
DEN,DEN vs. ATL,03/01/2005,W,48,97,39,78,50.0,3,9,33.3,16,21,76.2,17,26,43,28,22,16,5,21,23,
DET,DET @ POR,03/01/2005,W,48,103,41,74,55.4,4,10,40.0,17,21,81.0,5,27,32,27,8,6,6,17,10,
SAC,SAC @ CHA,03/01/2005,L,48,87,35,82,42.7,4,16,25.0,13,18,72.2,13,35,48,12,23,10,4,16,-7,
POR,POR vs. DET,03/01/2005,L,48,93,38,82,46.3,4,13,30.8,13,22,59.1,11,28,39,23,12,4,4,16,-10,
PHI,PHI @ MIL,03/01/2005,W,48,118,44,90,48.9,10,29,34.5,20,21,95.2,12,28,40,27,16,11,5,30,7,
GSW,GSW @ MEM,03/01/2005,L,48,97,36,80,45.0,10,24,41.7,15,19,78.9,8,26,34,18,17,9,3,23,-2,
SEA,SEA @ IND,03/01/2005,W,48,101,38,72,52.8,6,13,46.2,19,23,82.6,8,30,38,12,12,2,4,26,8,
CHA,CHA vs. SAC,03/01/2005,W,48,94,41,86,47.7,2,8,25.0,10,14,71.4,10,30,40,25,18,9,5,18,7,
IND,IND vs. SEA,03/01/2005,L,48,93,30,71,42.3,8,22,36.4,25,36,69.4,13,21,34,16,9,8,4,26,-8,
ATL,ATL @ DEN,03/01/2005,L,48,74,24,65,36.9,1,6,16.7,25,31,80.6,14,21,35,13,24,8,6,20,-23,
CLE,CLE vs. SAS,02/28/2005,L,48,92,37,85,43.5,3,8,37.5,15,19,78.9,11,28,39,23,14,8,6,26,-2,
UTA,UTA vs. LAC,02/28/2005,W,48,87,31,71,43.7,2,6,33.3,23,25,92.0,12,27,39,20,15,7,5,25,1,
NOH,NOH @ DAL,02/28/2005,L,48,86,33,70,47.1,6,17,35.3,14,23,60.9,11,34,45,15,23,8,6,31,-4,
NYK,NYK vs. LAL,02/28/2005,W,53,117,44,88,50.0,7,14,50.0,22,31,71.0,10,32,42,28,11,14,5,26,2,
DAL,DAL vs. NOH,02/28/2005,W,48,90,30,67,44.8,4,15,26.7,26,34,76.5,6,25,31,18,16,8,7,20,4,
LAL,LAL @ NYK,02/28/2005,L,53,115,36,82,43.9,12,24,50.0,31,38,81.6,14,36,50,21,19,5,8,24,-2,
LAC,LAC @ UTA,02/28/2005,L,48,86,30,70,42.9,2,2,100,24,27,88.9,14,20,34,16,16,6,7,25,-1,
SAS,SAS @ CLE,02/28/2005,W,48,94,37,80,46.3,4,13,30.8,16,28,57.1,14,30,44,22,16,4,7,23,2,
SEA,SEA @ MIL,02/27/2005,L,48,73,25,85,29.4,6,23,26.1,17,21,81.0,18,28,46,13,16,6,2,25,-26,
TOR,TOR vs. LAL,02/27/2005,W,48,108,39,84,46.4,13,24,54.2,17,19,89.5,10,30,40,22,9,9,5,17,6,
NJN,NJN vs. CLE,02/27/2005,W,48,104,32,79,40.5,6,15,40.0,34,39,87.2,9,23,32,26,11,13,8,22,6,
SAC,SAC @ WAS,02/27/2005,W,48,110,40,81,49.4,10,22,45.5,20,29,69.0,11,33,44,26,14,11,4,26,2,
BOS,BOS @ PHX,02/27/2005,W,53,120,42,95,44.2,7,18,38.9,29,36,80.6,17,38,55,17,15,10,11,27,7,
DEN,DEN @ NOH,02/27/2005,W,48,94,29,70,41.4,3,10,30.0,33,36,91.7,11,28,39,16,17,13,8,24,1,
UTA,UTA @ HOU,02/27/2005,W,48,99,40,84,47.6,4,9,44.4,15,17,88.2,17,22,39,32,14,7,2,24,7,
NOH,NOH vs. DEN,02/27/2005,L,48,93,32,77,41.6,10,18,55.6,19,24,79.2,12,26,38,19,24,7,4,33,-1,
ORL,ORL vs. MIA,02/27/2005,L,48,103,33,67,49.3,2,7,28.6,35,43,81.4,6,24,30,17,17,9,2,24,-9,
MIN,MIN @ POR,02/27/2005,W,48,91,36,84,42.9,5,14,35.7,14,17,82.4,12,26,38,27,7,8,3,19,8,
POR,POR vs. MIN,02/27/2005,L,48,83,30,75,40.0,7,19,36.8,16,20,80.0,13,33,46,19,18,3,6,21,-8,
WAS,WAS vs. SAC,02/27/2005,L,48,108,40,86,46.5,10,24,41.7,18,33,54.5,12,33,45,23,14,8,3,20,-2,
PHX,PHX vs. BOS,02/27/2005,L,53,113,39,97,40.2,6,23,26.1,29,40,72.5,21,35,56,21,20,8,5,27,-7,
ATL,ATL @ LAC,02/27/2005,L,48,104,42,78,53.8,3,6,50.0,17,26,65.4,8,26,34,19,12,8,3,29,-7,
HOU,HOU vs. UTA,02/27/2005,L,48,92,32,64,50.0,5,20,25.0,23,31,74.2,9,22,31,20,14,8,7,20,-7,
CLE,CLE @ NJN,02/27/2005,L,48,98,35,84,41.7,5,12,41.7,23,28,82.1,22,27,49,19,20,5,6,27,-6,
LAL,LAL @ TOR,02/27/2005,L,48,102,40,78,51.3,9,18,50.0,13,16,81.3,10,33,43,21,18,4,2,25,-6,
GSW,GSW vs. DET,02/27/2005,L,48,88,35,85,41.2,11,32,34.4,7,10,70.0,13,27,40,19,14,6,6,22,-6,
MIL,MIL vs. SEA,02/27/2005,W,48,99,41,81,50.6,3,7,42.9,14,18,77.8,10,38,48,24,12,5,9,18,26,
MIA,MIA @ ORL,02/27/2005,W,48,112,41,77,53.2,11,22,50.0,19,23,82.6,11,25,36,28,16,10,4,29,9,
DET,DET @ GSW,02/27/2005,W,48,94,34,84,40.5,6,15,40.0,20,30,66.7,19,26,45,19,15,10,7,13,6,
LAC,LAC vs. ATL,02/27/2005,W,48,111,36,71,50.7,6,8,75.0,33,42,78.6,11,31,42,28,12,10,3,18,7,
NYK,NYK vs. IND,02/26/2005,W,48,90,36,74,48.6,2,3,66.7,16,24,66.7,12,31,43,19,14,11,1,23,11,
CHI,CHI @ CHA,02/26/2005,W,48,94,31,74,41.9,7,15,46.7,25,31,80.6,13,33,46,17,17,4,7,24,4,
SAS,SAS vs. MEM,02/26/2005,L,48,82,27,65,41.5,5,20,25.0,23,30,76.7,9,37,46,19,24,7,11,25,-2,
MIA,MIA vs. ORL,02/26/2005,W,48,101,39,85,45.9,3,12,25.0,20,24,83.3,14,26,40,15,10,3,3,20,3,
PHI,PHI vs. SAC,02/26/2005,L,48,99,37,92,40.2,7,19,36.8,18,25,72.0,15,31,46,25,15,9,1,21,-2,
DAL,DAL vs. PHX,02/26/2005,L,48,123,46,94,48.9,7,21,33.3,24,33,72.7,15,30,45,19,12,18,4,24,-1,
SAC,SAC @ PHI,02/26/2005,W,48,101,38,86,44.2,6,19,31.6,19,22,86.4,9,35,44,22,15,10,4,19,2,
IND,IND @ NYK,02/26/2005,L,48,79,27,64,42.2,3,15,20.0,22,27,81.5,5,27,32,11,18,6,0,24,-11,
ORL,ORL @ MIA,02/26/2005,L,48,98,38,79,48.1,2,7,28.6,20,28,71.4,10,28,38,19,11,4,6,22,-3,
MEM,MEM @ SAS,02/26/2005,W,48,84,31,82,37.8,3,16,18.8,19,24,79.2,8,30,38,17,13,15,2,25,2,
PHX,PHX @ DAL,02/26/2005,W,48,124,49,87,56.3,8,20,40.0,18,27,66.7,11,34,45,20,19,8,5,23,1,
CHA,CHA vs. CHI,02/26/2005,L,48,90,33,82,40.2,1,5,20.0,23,32,71.9,13,29,42,14,10,7,6,22,-4,
UTA,UTA vs. BOS,02/25/2005,L,48,102,30,67,44.8,6,13,46.2,36,46,78.3,9,25,34,20,17,8,6,33,-7,
WAS,WAS @ CHI,02/25/2005,L,48,90,36,92,39.1,3,19,15.8,15,22,68.2,21,29,50,15,18,10,6,24,-7,
MEM,MEM vs. DEN,02/25/2005,L,53,94,33,83,39.8,9,26,34.6,19,26,73.1,14,28,42,20,20,13,3,37,-3,
CLE,CLE @ IND,02/25/2005,L,48,82,33,91,36.3,2,9,22.2,14,19,73.7,26,23,49,15,17,8,6,19,-24,
CHA,CHA @ NJN,02/25/2005,L,48,86,31,74,41.9,4,8,50.0,20,27,74.1,8,27,35,21,18,11,6,20,-7,
DEN,DEN @ MEM,02/25/2005,W,53,97,25,73,34.2,3,14,21.4,44,52,84.6,16,34,50,16,21,9,8,31,3,
CHI,CHI vs. WAS,02/25/2005,W,48,97,35,86,40.7,11,25,44.0,16,21,76.2,15,31,46,24,20,8,10,24,7,
SEA,SEA vs. MIN,02/25/2005,W,48,98,33,84,39.3,9,21,42.9,23,28,82.1,14,26,40,18,7,8,1,24,10,
DET,DET @ LAL,02/25/2005,W,48,111,44,82,53.7,6,16,37.5,17,22,77.3,11,30,41,24,6,10,4,11,21,
NJN,NJN vs. CHA,02/25/2005,W,48,93,35,80,43.8,3,7,42.9,20,21,95.2,10,30,40,22,20,8,6,23,7,
MIL,MIL vs. TOR,02/25/2005,L,48,102,36,92,39.1,2,14,14.3,28,33,84.8,17,30,47,17,13,6,0,22,-4,
ATL,ATL @ POR,02/25/2005,L,48,101,44,92,47.8,3,9,33.3,10,12,83.3,17,23,40,26,14,6,7,21,-1,
MIN,MIN @ SEA,02/25/2005,L,48,88,31,65,47.7,5,8,62.5,21,27,77.8,7,34,41,19,19,2,3,25,-10,
LAL,LAL vs. DET,02/25/2005,L,48,90,34,76,44.7,8,17,47.1,14,15,93.3,10,28,38,27,14,2,2,18,-21,
IND,IND vs. CLE,02/25/2005,W,48,106,40,77,51.9,8,20,40.0,18,27,66.7,11,30,41,26,10,8,6,17,24,
BOS,BOS @ UTA,02/25/2005,W,48,109,37,70,52.9,5,14,35.7,30,37,81.1,7,25,32,18,17,5,6,33,7,
POR,POR vs. ATL,02/25/2005,W,48,102,43,82,52.4,4,12,33.3,12,19,63.2,12,27,39,29,13,6,6,16,1,
TOR,TOR @ MIL,02/25/2005,W,48,106,40,88,45.5,8,26,30.8,18,23,78.3,11,33,44,23,13,8,4,27,4,
DAL,DAL vs. SAC,02/24/2005,W,48,122,50,107,46.7,10,22,45.5,12,17,70.6,23,29,52,30,14,11,7,21,9,
MIN,MIN @ LAC,02/24/2005,L,48,86,35,77,45.5,1,7,14.3,15,22,68.2,11,27,38,16,16,5,8,26,-6,
SAC,SAC @ DAL,02/24/2005,L,48,113,37,81,45.7,9,24,37.5,30,35,85.7,11,34,45,20,18,9,3,16,-9,
NYK,NYK vs. PHI,02/24/2005,W,48,113,42,81,51.9,8,14,57.1,21,27,77.8,10,31,41,29,14,6,4,19,12,
PHI,PHI @ NYK,02/24/2005,L,48,101,36,82,43.9,9,22,40.9,20,26,76.9,13,26,39,21,11,11,2,21,-12,
LAC,LAC vs. MIN,02/24/2005,W,48,92,35,80,43.8,0,2,0.0,22,31,71.0,16,27,43,26,13,7,5,15,6,
LAL,LAL @ POR,02/23/2005,W,48,86,32,78,41.0,4,19,21.1,18,20,90.0,10,27,37,20,15,8,3,26,3,
GSW,GSW vs. ATL,02/23/2005,W,48,101,36,88,40.9,8,21,38.1,21,28,75.0,15,35,50,21,11,10,10,12,5,
UTA,UTA vs. DAL,02/23/2005,L,48,83,23,75,30.7,1,14,7.1,36,39,92.3,14,28,42,14,21,7,7,23,-18,
NOH,NOH vs. SEA,02/23/2005,L,48,85,33,70,47.1,5,15,33.3,14,18,77.8,8,22,30,24,16,10,4,26,-18,
ATL,ATL @ GSW,02/23/2005,L,48,96,41,97,42.3,6,15,40.0,8,13,61.5,20,39,59,24,17,5,3,21,-5,
IND,IND vs. MIA,02/23/2005,W,53,93,33,82,40.2,6,25,24.0,21,24,87.5,9,37,46,22,14,9,6,24,2,
NJN,NJN @ MIL,02/23/2005,L,48,81,33,89,37.1,2,10,20.0,13,16,81.3,12,23,35,19,10,12,3,24,-19,
POR,POR vs. LAL,02/23/2005,L,48,83,30,80,37.5,4,19,21.1,19,27,70.4,20,27,47,18,15,8,6,18,-3,
BOS,BOS @ DEN,02/23/2005,L,48,86,30,80,37.5,3,16,18.8,23,33,69.7,11,35,46,18,23,10,10,27,-21,
MEM,MEM @ WAS,02/23/2005,L,48,83,28,81,34.6,8,31,25.8,19,24,79.2,16,26,42,21,15,5,4,26,-10,
HOU,HOU @ SAS,02/23/2005,L,48,81,30,71,42.3,4,9,44.4,17,22,77.3,10,26,36,16,18,6,5,23,-18,
CHI,CHI @ CLE,02/23/2005,L,48,91,32,74,43.2,4,12,33.3,23,34,67.6,10,26,36,11,17,8,6,28,-9,
MIA,MIA @ IND,02/23/2005,L,53,91,32,81,39.5,3,14,21.4,24,31,77.4,14,33,47,14,12,8,2,23,-2,
LAC,LAC @ PHX,02/23/2005,L,48,101,42,96,43.8,1,7,14.3,16,25,64.0,18,25,43,18,12,6,1,21,-17,
MIL,MIL vs. NJN,02/23/2005,W,48,100,41,75,54.7,2,8,25.0,16,27,59.3,8,37,45,22,17,7,2,16,19,
CLE,CLE vs. CHI,02/23/2005,W,48,100,34,75,45.3,1,7,14.3,31,41,75.6,14,33,47,22,17,12,11,28,9,
PHX,PHX vs. LAC,02/23/2005,W,48,118,45,80,56.3,10,22,45.5,18,27,66.7,11,38,49,22,15,10,11,22,17,
WAS,WAS vs. MEM,02/23/2005,W,48,93,29,68,42.6,3,9,33.3,32,38,84.2,9,33,42,18,15,8,4,24,10,
SEA,SEA @ NOH,02/23/2005,W,48,103,31,70,44.3,16,31,51.6,25,30,83.3,13,29,42,22,16,10,3,16,18,
SAS,SAS vs. HOU,02/23/2005,W,48,99,35,69,50.7,4,11,36.4,25,37,67.6,8,28,36,18,15,11,9,21,18,
DAL,DAL @ UTA,02/23/2005,W,48,101,34,72,47.2,8,17,47.1,25,32,78.1,8,33,41,19,16,14,4,34,18,
DEN,DEN vs. BOS,02/23/2005,W,48,107,36,88,40.9,7,16,43.8,28,38,73.7,13,39,52,30,19,15,8,26,21,
NYK,NYK @ DET,02/22/2005,L,48,88,35,93,37.6,4,21,19.0,14,20,70.0,17,32,49,16,10,6,3,23,-9,
MIA,MIA @ CHI,02/22/2005,L,53,101,41,82,50.0,6,17,35.3,13,25,52.0,7,41,48,27,19,11,8,25,-4,
DET,DET vs. NYK,02/22/2005,W,48,97,34,74,45.9,4,12,33.3,25,33,75.8,9,36,45,23,12,5,10,17,9,
LAL,LAL vs. BOS,02/22/2005,W,48,104,34,82,41.5,8,19,42.1,28,41,68.3,21,33,54,19,14,10,6,25,9,
TOR,TOR @ NJN,02/22/2005,W,48,100,36,75,48.0,8,20,40.0,20,25,80.0,6,42,48,20,17,9,6,22,18,
CHI,CHI vs. MIA,02/22/2005,W,53,105,38,96,39.6,10,23,43.5,19,30,63.3,18,36,54,19,16,11,0,23,4,
HOU,HOU vs. SEA,02/22/2005,L,48,85,33,76,43.4,7,18,38.9,12,18,66.7,10,27,37,23,15,12,6,26,-2,
NJN,NJN vs. TOR,02/22/2005,L,48,82,31,83,37.3,4,15,26.7,16,25,64.0,12,31,43,18,17,9,4,20,-18,
SEA,SEA @ HOU,02/22/2005,W,48,87,31,85,36.5,4,25,16.0,21,28,75.0,17,33,50,18,15,9,2,21,2,
SAC,SAC vs. ATL,02/22/2005,W,48,114,45,87,51.7,3,12,25.0,21,27,77.8,12,33,45,29,17,11,7,15,10,
ORL,ORL vs. IND,02/22/2005,L,48,84,30,79,38.0,5,10,50.0,19,34,55.9,12,24,36,12,17,7,8,25,-24,
ATL,ATL @ SAC,02/22/2005,L,48,104,41,89,46.1,8,20,40.0,14,19,73.7,15,30,45,20,18,10,5,23,-10,
MIL,MIL @ CHA,02/22/2005,W,48,112,44,79,55.7,7,11,63.6,17,26,65.4,6,37,43,37,11,5,6,26,10,
CHA,CHA vs. MIL,02/22/2005,L,48,102,37,90,41.1,4,9,44.4,24,30,80.0,12,34,46,17,10,7,4,22,-10,
IND,IND @ ORL,02/22/2005,W,48,108,38,76,50.0,8,14,57.1,24,32,75.0,9,33,42,15,17,10,2,23,24,
BOS,BOS @ LAL,02/22/2005,L,48,95,34,74,45.9,5,16,31.3,22,32,68.8,7,25,32,19,13,8,8,31,-9,
PHX,PHX vs. DAL,02/17/2005,L,48,113,43,95,45.3,9,29,31.0,18,22,81.8,14,27,41,22,14,6,5,18,-6,
CLE,CLE @ MIN,02/17/2005,L,48,88,36,85,42.4,3,10,30.0,13,18,72.2,11,26,37,25,8,3,3,17,-6,
MIN,MIN vs. CLE,02/17/2005,W,48,94,37,80,46.3,4,10,40.0,16,20,80.0,10,37,47,27,10,3,14,21,6,
DAL,DAL @ PHX,02/17/2005,W,48,119,45,84,53.6,8,15,53.3,21,23,91.3,8,36,44,19,15,7,8,19,6,
MIL,MIL @ NYK,02/16/2005,L,48,90,33,78,42.3,5,18,27.8,19,28,67.9,14,24,38,16,15,7,1,14,-18,
PHI,PHI vs. DET,02/16/2005,L,48,75,32,82,39.0,1,15,6.7,10,16,62.5,9,33,42,17,18,10,0,18,-18,
DET,DET @ PHI,02/16/2005,W,48,93,36,72,50.0,9,17,52.9,12,24,50.0,6,43,49,25,19,10,4,21,18,
MIA,MIA vs. LAC,02/16/2005,W,48,113,40,75,53.3,8,15,53.3,25,33,75.8,9,25,34,27,8,4,11,24,18,
SAS,SAS @ NOH,02/16/2005,W,48,101,40,88,45.5,7,14,50.0,14,18,77.8,19,32,51,27,9,9,7,19,23,
IND,IND vs. POR,02/16/2005,W,48,95,32,89,36.0,8,30,26.7,23,26,88.5,17,29,46,22,8,8,7,21,8,
LAC,LAC @ MIA,02/16/2005,L,48,95,34,80,42.5,2,9,22.2,25,28,89.3,14,26,40,16,16,4,5,26,-18,
CLE,CLE vs. ATL,02/16/2005,W,48,111,45,94,47.9,6,12,50.0,15,19,78.9,22,29,51,34,12,9,11,13,22,
TOR,TOR vs. CHI,02/16/2005,L,48,115,38,74,51.4,11,22,50.0,28,32,87.5,5,20,25,24,14,12,2,24,-6,
DEN,DEN @ CHA,02/16/2005,L,48,88,31,74,41.9,1,8,12.5,25,29,86.2,9,30,39,14,17,9,9,21,-6,
SAC,SAC @ NJN,02/16/2005,L,48,85,34,81,42.0,2,11,18.2,15,18,83.3,4,33,37,24,9,7,6,15,-11,
SEA,SEA vs. GSW,02/16/2005,L,48,110,39,79,49.4,4,16,25.0,28,36,77.8,11,30,41,17,11,9,7,21,-7,
CHA,CHA vs. DEN,02/16/2005,W,48,94,38,85,44.7,5,14,35.7,13,21,61.9,14,30,44,18,18,10,5,24,6,
POR,POR @ IND,02/16/2005,L,48,87,35,80,43.8,5,14,35.7,12,19,63.2,12,32,44,17,14,3,14,21,-8,
NJN,NJN vs. SAC,02/16/2005,W,48,96,36,84,42.9,8,16,50.0,16,17,94.1,9,39,48,24,9,7,3,20,11,
BOS,BOS vs. MEM,02/16/2005,W,48,90,29,65,44.6,4,11,36.4,28,38,73.7,9,34,43,17,22,10,6,26,2,
GSW,GSW @ SEA,02/16/2005,W,48,117,46,87,52.9,11,21,52.4,14,22,63.6,11,29,40,28,11,5,2,27,7,
NYK,NYK vs. MIL,02/16/2005,W,48,108,42,75,56.0,6,13,46.2,18,19,94.7,9,32,41,25,15,11,1,22,18,
NOH,NOH vs. SAS,02/16/2005,L,48,78,30,68,44.1,4,12,33.3,14,23,60.9,5,25,30,20,13,5,12,16,-23,
CHI,CHI @ TOR,02/16/2005,W,48,121,44,76,57.9,11,15,73.3,22,26,84.6,7,29,36,24,21,6,5,25,6,
ATL,ATL @ CLE,02/16/2005,L,48,89,39,91,42.9,1,7,14.3,10,15,66.7,20,24,44,20,14,5,7,15,-22,
MEM,MEM @ BOS,02/16/2005,L,48,88,28,76,36.8,8,30,26.7,24,30,80.0,7,30,37,19,19,14,6,28,-2,
HOU,HOU vs. WAS,02/15/2005,W,48,123,50,84,59.5,12,24,50.0,11,13,84.6,8,35,43,33,13,8,7,18,30,
NJN,NJN @ MIN,02/15/2005,L,48,71,26,84,31.0,9,25,36.0,10,14,71.4,16,25,41,22,8,7,4,17,-11,
DEN,DEN @ ATL,02/15/2005,W,48,100,38,83,45.8,3,11,27.3,21,30,70.0,20,22,42,22,13,9,11,24,4,
SAC,SAC @ CHI,02/15/2005,L,48,102,37,87,42.5,5,15,33.3,23,30,76.7,10,22,32,25,13,10,3,31,-5,
LAL,LAL vs. UTA,02/15/2005,W,48,102,33,73,45.2,7,25,28.0,29,37,78.4,11,29,40,20,10,8,6,27,7,
ORL,ORL vs. LAC,02/15/2005,W,48,99,38,77,49.4,1,7,14.3,22,27,81.5,11,35,46,19,21,12,4,31,5,
GSW,GSW vs. DAL,02/15/2005,L,48,107,43,89,48.3,9,21,42.9,12,19,63.2,9,27,36,25,16,12,7,20,-7,
LAC,LAC @ ORL,02/15/2005,L,48,94,33,81,40.7,3,8,37.5,25,37,67.6,15,23,38,17,16,11,3,21,-5,
DAL,DAL @ GSW,02/15/2005,W,48,114,46,82,56.1,5,13,38.5,17,24,70.8,8,38,46,26,18,11,4,17,7,
WAS,WAS @ HOU,02/15/2005,L,48,93,35,84,41.7,6,22,27.3,17,21,81.0,11,23,34,22,13,9,5,15,-30,
UTA,UTA @ LAL,02/15/2005,L,48,95,34,79,43.0,3,6,50.0,24,26,92.3,10,27,37,23,12,4,2,28,-7,
MIN,MIN vs. NJN,02/15/2005,W,48,82,30,76,39.5,4,15,26.7,18,24,75.0,15,37,52,23,14,6,7,21,11,
CHI,CHI vs. SAC,02/15/2005,W,48,107,35,66,53.0,2,9,22.2,35,48,72.9,7,36,43,24,20,6,3,27,5,
ATL,ATL vs. DEN,02/15/2005,L,48,96,35,76,46.1,2,10,20.0,24,32,75.0,13,24,37,21,16,6,7,24,-4,
WAS,WAS @ NOH,02/14/2005,L,48,96,35,82,42.7,5,22,22.7,21,24,87.5,17,31,48,11,15,6,6,22,-2,
PHI,PHI vs. NYK,02/14/2005,W,48,106,38,76,50.0,5,19,26.3,25,30,83.3,8,30,38,23,14,5,3,14,1,
NYK,NYK @ PHI,02/14/2005,L,48,105,41,82,50.0,10,21,47.6,13,19,68.4,8,29,37,25,13,7,2,28,-1,
NOH,NOH vs. WAS,02/14/2005,W,48,98,39,82,47.6,8,24,33.3,12,19,63.2,13,21,34,28,11,7,2,22,2,
PHX,PHX vs. UTA,02/14/2005,W,48,136,44,80,55.0,15,29,51.7,33,42,78.6,9,25,34,28,13,7,5,34,8,
POR,POR @ CHA,02/14/2005,W,48,80,33,71,46.5,2,7,28.6,12,17,70.6,11,26,37,20,16,13,6,19,3,
CHA,CHA vs. POR,02/14/2005,L,48,77,31,80,38.8,3,11,27.3,12,15,80.0,20,29,49,14,17,10,4,19,-3,
MIL,MIL @ DET,02/14/2005,L,48,83,35,81,43.2,5,17,29.4,8,14,57.1,11,30,41,22,14,4,4,22,-24,
DET,DET vs. MIL,02/14/2005,W,48,107,41,78,52.6,7,18,38.9,18,30,60.0,10,30,40,32,4,7,5,13,24,
UTA,UTA @ PHX,02/14/2005,L,48,128,49,89,55.1,4,11,36.4,26,43,60.5,15,27,42,27,11,4,2,38,-8,
MIN,MIN vs. CHI,02/13/2005,L,48,83,36,90,40.0,4,10,40.0,7,9,77.8,18,28,46,21,9,4,5,20,-4,
SAC,SAC @ BOS,02/13/2005,W,48,104,38,84,45.2,9,16,56.3,19,22,86.4,12,29,41,29,15,9,4,21,4,
SAS,SAS @ MIA,02/13/2005,L,48,92,31,79,39.2,9,17,52.9,21,25,84.0,9,29,38,18,12,12,3,21,-4,
CHA,CHA @ NYK,02/13/2005,L,48,99,30,68,44.1,5,14,35.7,34,39,87.2,11,23,34,15,11,7,2,23,-3,
LAL,LAL @ CLE,02/13/2005,L,48,89,31,81,38.3,5,18,27.8,22,25,88.0,9,26,35,19,12,9,3,25,-14,
MEM,MEM @ IND,02/13/2005,L,48,73,26,75,34.7,5,18,27.8,16,21,76.2,15,28,43,13,13,6,7,18,-3,
DEN,DEN @ NJN,02/13/2005,L,48,79,28,65,43.1,3,9,33.3,20,30,66.7,10,24,34,17,20,8,3,21,-15,
POR,POR @ HOU,02/13/2005,L,48,80,30,66,45.5,8,13,61.5,12,23,52.2,5,34,39,22,18,7,10,23,-1,
NOH,NOH @ ORL,02/13/2005,L,48,94,35,80,43.8,9,23,39.1,15,24,62.5,10,28,38,22,16,7,2,25,-3,
ORL,ORL vs. NOH,02/13/2005,W,48,97,36,73,49.3,3,10,30.0,22,29,75.9,9,33,42,23,17,12,8,18,3,
SEA,SEA vs. DAL,02/13/2005,L,48,92,35,89,39.3,8,24,33.3,14,21,66.7,13,27,40,17,8,7,5,23,-3,
BOS,BOS vs. SAC,02/13/2005,L,48,100,38,79,48.1,5,14,35.7,19,25,76.0,11,29,40,23,16,10,3,20,-4,
PHX,PHX @ GSW,02/13/2005,W,53,106,40,87,46.0,8,16,50.0,18,28,64.3,8,44,52,26,17,3,9,18,4,
LAC,LAC @ TOR,02/13/2005,L,48,106,40,85,47.1,2,7,28.6,24,30,80.0,11,35,46,25,10,4,4,23,-3,
CHI,CHI @ MIN,02/13/2005,W,48,87,33,82,40.2,4,14,28.6,17,20,85.0,16,31,47,20,12,4,3,14,4,
HOU,HOU vs. POR,02/13/2005,W,48,81,31,78,39.7,0,11,0.0,19,31,61.3,12,31,43,21,13,6,2,22,1,
MIA,MIA vs. SAS,02/13/2005,W,48,96,35,67,52.2,5,9,55.6,21,30,70.0,5,36,41,14,18,6,5,21,4,
DAL,DAL @ SEA,02/13/2005,W,48,95,35,75,46.7,3,9,33.3,22,30,73.3,10,39,49,22,13,5,5,21,3,
NYK,NYK vs. CHA,02/13/2005,W,48,102,36,77,46.8,4,13,30.8,26,28,92.9,12,26,38,22,10,5,2,29,3,
TOR,TOR vs. LAC,02/13/2005,W,48,109,38,85,44.7,10,21,47.6,23,27,85.2,10,33,43,28,9,5,2,20,3,
CLE,CLE vs. LAL,02/13/2005,W,48,103,39,74,52.7,0,5,0.0,25,29,86.2,10,35,45,28,13,6,7,24,14,
NJN,NJN vs. DEN,02/13/2005,W,48,94,36,69,52.2,6,16,37.5,16,21,76.2,6,29,35,31,16,10,5,23,15,
GSW,GSW vs. PHX,02/13/2005,L,53,102,43,118,36.4,4,29,13.8,12,20,60.0,31,41,72,18,12,10,2,26,-4,
IND,IND vs. MEM,02/13/2005,W,48,76,27,74,36.5,7,16,43.8,15,21,71.4,16,33,49,13,17,7,8,19,3,
ORL,ORL @ PHI,02/12/2005,L,48,99,37,85,43.5,3,12,25.0,22,31,71.0,10,34,44,23,21,9,5,29,-13,
PHI,PHI vs. ORL,02/12/2005,W,48,112,38,81,46.9,4,14,28.6,32,43,74.4,13,39,52,15,20,12,1,27,13,
DET,DET vs. WAS,02/12/2005,W,48,107,42,79,53.2,6,12,50.0,17,23,73.9,6,36,42,33,12,7,9,17,21,
